DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	SPREAD
2023.06.09	05:00:00	1.078	1.07806	1.0775	1.07763	1561	1.8058532563891643
2023.06.09	06:00:00	1.07762	1.07795	1.07759	1.07771	1147	1.82074944071603
2023.06.09	07:00:00	1.07769	1.07778	1.07739	1.07746	1012	1.8124327956989037
2023.06.09	08:00:00	1.07746	1.07832	1.07745	1.07772	1427	1.8159296243460954
2023.06.09	09:00:00	1.07773	1.07813	1.07718	1.07778	2861	1.8055233960443586
2023.06.09	10:00:00	1.0778	1.0779	1.07667	1.07747	4218	1.8023859282479793
2023.06.09	11:00:00	1.07747	1.0775	1.07586	1.07625	3496	1.8057858022158189
2023.06.09	12:00:00	1.07626	1.07674	1.07576	1.07578	2816	1.8293998480627245
2023.06.09	13:00:00	1.07578	1.07621	1.07558	1.07606	2656	1.8155783065855131
2023.06.09	14:00:00	1.07605	1.07811	1.07595	1.07722	3093	1.8087438970261382
2023.06.09	15:00:00	1.07723	1.07834	1.07627	1.07663	5184	1.8119034171137849
2023.06.09	16:00:00	1.07662	1.07744	1.07607	1.07703	5112	1.8022619219132208
2023.06.09	17:00:00	1.07703	1.07725	1.07531	1.07559	4763	1.8132555046549095
2023.06.09	18:00:00	1.07559	1.07589	1.07459	1.07472	3323	1.8238750770495593
2023.06.09	19:00:00	1.07472	1.07516	1.07428	1.07475	2607	1.7955681818182334
2023.06.09	20:00:00	1.07476	1.07515	1.07456	1.07478	1607	1.84283924843421
2023.06.09	21:00:00	1.07478	1.075	1.07451	1.0749	1344	1.8346639717028908
2023.06.09	22:00:00	1.07489	1.075	1.0742099999999999	1.07433	1012	1.7980952380951993
2023.06.09	23:00:00	1.07433	1.07491	1.07432	1.07488	483	1.774067796610108
2023.06.12	00:00:00	1.07457	1.07472	1.07428	1.07435	261	5.6817307692308345
2023.06.12	01:00:00	1.07432	1.0748	1.07426	1.07442	365	2.1952380952380497
2023.06.12	02:00:00	1.07442	1.07508	1.07432	1.07493	880	1.7555186721991634
2023.06.12	03:00:00	1.07494	1.07498	1.07436	1.07447	1237	1.8244172494171678
2023.06.12	04:00:00	1.07447	1.07453	1.07354	1.0735999999999999	2217	1.840328071804435
2023.06.12	05:00:00	1.07361	1.07379	1.07324	1.0737700000000001	1797	1.8329915781765462
2023.06.12	06:00:00	1.07374	1.07408	1.07356	1.07401	1508	1.8378080985914549
2023.06.12	07:00:00	1.074	1.07439	1.07382	1.07403	1429	1.8241812227073568
2023.06.12	08:00:00	1.07403	1.07497	1.07398	1.07484	1716	1.8307295796985976
2023.06.12	09:00:00	1.07483	1.07529	1.07447	1.07484	2288	1.8112536069252416
2023.06.12	10:00:00	1.07481	1.07715	1.07433	1.07688	4208	1.7840778097982044
2023.06.12	11:00:00	1.07688	1.07833	1.07673	1.07763	3914	1.7703469426873284
2023.06.12	12:00:00	1.07764	1.07894	1.07739	1.07845	3397	1.8132059079061311
2023.06.12	13:00:00	1.07846	1.07868	1.07667	1.07719	3621	1.8256030812893203
2023.06.12	14:00:00	1.07718	1.07747	1.07606	1.07621	2908	1.8374645709867594
2023.06.12	15:00:00	1.07621	1.07705	1.07599	1.0765500000000001	3299	1.8062659846547773
2023.06.12	16:00:00	1.07656	1.07707	1.07422	1.07524	4661	1.8218945068663512
2023.06.12	17:00:00	1.07523	1.07609	1.07444	1.07466	5000	1.8380562060889134
2023.06.12	18:00:00	1.07466	1.0756000000000001	1.07437	1.07454	3488	1.8330595071127722
2023.06.12	19:00:00	1.07455	1.0751	1.07431	1.0748	2330	1.8193331383445364
2023.06.12	20:00:00	1.07479	1.07533	1.07442	1.07527	1997	1.804188665962597
2023.06.12	21:00:00	1.07527	1.07584	1.07497	1.07552	1823	1.827235921972785
2023.06.12	22:00:00	1.07552	1.07626	1.07552	1.07594	1575	1.8283231564114235
2023.06.12	23:00:00	1.07594	1.07596	1.07572	1.07574	437	1.7894245723172237
2023.06.13	00:00:00	1.07567	1.07567	1.07511	1.07556	118	4.76724137931035
2023.06.13	01:00:00	1.07555	1.07607	1.07555	1.07594	340	1.8395294117648266
2023.06.13	02:00:00	1.07593	1.07635	1.07586	1.07616	1077	1.7683586025049436
2023.06.13	03:00:00	1.07615	1.07659	1.07588	1.07599	1321	1.806059113300485
2023.06.13	04:00:00	1.07598	1.07676	1.07585	1.07669	2447	1.8069092020788553
2023.06.13	05:00:00	1.07669	1.0775	1.07653	1.07735	1667	1.8314512756168362
2023.06.13	06:00:00	1.07736	1.07794	1.07734	1.07783	1648	1.8357084357084301
2023.06.13	07:00:00	1.07783	1.07823	1.07755	1.07814	1147	1.808539944903499
2023.06.13	08:00:00	1.07813	1.07954	1.07807	1.07821	2711	1.803660130718974
2023.06.13	09:00:00	1.07822	1.07972	1.07809	1.07922	4073	1.7972637263726574
2023.06.13	10:00:00	1.07919	1.08067	1.07918	1.07989	4559	1.8193130265715738
2023.06.13	11:00:00	1.07989	1.08077	1.07934	1.08069	3415	1.8295347844643057
2023.06.13	12:00:00	1.08068	1.08097	1.08	1.0805	3376	1.8119574844995288
2023.06.13	13:00:00	1.0805	1.0806	1.07943	1.07978	2572	1.8231954582320384
2023.06.13	14:00:00	1.07978	1.07982	1.07911	1.07935	2696	1.820575342465684
2023.06.13	15:00:00	1.07935	1.08228	1.07795	1.08132	8849	2.188476290097643
2023.06.13	16:00:00	1.08134	1.08172	1.07914	1.07933	7683	1.8078656049718207
2023.06.13	17:00:00	1.07934	1.0807	1.07776	1.08013	6353	1.8204423748544725
2023.06.13	18:00:00	1.08013	1.0808200000000001	1.07853	1.07904	4322	1.826272947696542
2023.06.13	19:00:00	1.07904	1.08027	1.07895	1.08016	2881	1.816843927776319
2023.06.13	20:00:00	1.08016	1.08035	1.0786	1.07883	2299	1.8314150103826763
2023.06.13	21:00:00	1.07882	1.07901	1.07822	1.07894	2449	1.8254930821312287
2023.06.13	22:00:00	1.07894	1.0795	1.07839	1.0791	1880	1.826148913430731
2023.06.13	23:00:00	1.0791	1.07925	1.0789900000000001	1.07916	420	1.81462488129164
2023.06.14	00:00:00	1.07917	1.07923	1.07868	1.07879	367	4.604241435562879
2023.06.14	01:00:00	1.07878	1.07916	1.07876	1.07908	418	1.8341810783316639
2023.06.14	02:00:00	1.07908	1.07912	1.07875	1.07889	559	1.7860869565218165
2023.06.14	03:00:00	1.0789	1.07922	1.0785	1.07894	1607	1.801284403669654
2023.06.14	04:00:00	1.07895	1.07943	1.07875	1.07931	1617	1.8129366106079767
2023.06.14	05:00:00	1.07932	1.07953	1.07896	1.07953	1417	1.8078558225508632
2023.06.14	06:00:00	1.07952	1.07953	1.07879	1.07892	1055	1.826559604694231
2023.06.14	07:00:00	1.07893	1.07913	1.0784	1.07888	930	1.8256869009584649
2023.06.14	08:00:00	1.07889	1.07897	1.07733	1.07754	1815	1.7968437259429872
2023.06.14	09:00:00	1.07757	1.07868	1.07757	1.07847	2436	1.799157641395856
2023.06.14	10:00:00	1.07851	1.07961	1.07847	1.0789	3663	1.7928656361474213
2023.06.14	11:00:00	1.07889	1.08039	1.07851	1.08015	2468	1.799280575539444
2023.06.14	12:00:00	1.08013	1.08091	1.0796000000000001	1.08038	2515	1.8007514611744468
2023.06.14	13:00:00	1.08037	1.08091	1.08015	1.08058	2227	1.7984137055837146
2023.06.14	14:00:00	1.08059	1.08071	1.0801	1.08026	2370	1.8245333333332359
2023.06.14	15:00:00	1.08026	1.0832600000000001	1.08025	1.08305	5052	1.823664352550585
2023.06.14	16:00:00	1.08304	1.08443	1.08266	1.0844	4646	1.8300015520719946
2023.06.14	17:00:00	1.0844	1.08555	1.08407	1.08551	3882	1.839462129527999
2023.06.14	18:00:00	1.08549	1.08573	1.08475	1.08571	2738	1.8214756592292745
2023.06.14	19:00:00	1.08571	1.08634	1.08544	1.08615	2396	1.813882063882096
2023.06.14	20:00:00	1.08615	1.08621	1.08519	1.0854	2152	1.8629629629630085
2023.06.14	21:00:00	1.08533	1.08537	1.08007	1.08335	16076	2.200784562155823
2023.06.14	22:00:00	1.08336	1.08434	1.08203	1.0826	7026	1.7704791180835509
2023.06.14	23:00:00	1.08259	1.08346	1.08241	1.08305	816	1.7571350464735676
2023.06.15	00:00:00	1.08295	1.08314	1.08215	1.08292	255	6.623723723723694
2023.06.15	01:00:00	1.08293	1.08346	1.0829	1.08319	306	2.06660808435849
2023.06.15	02:00:00	1.08318	1.08422	1.08312	1.08421	837	1.7730837789659588
2023.06.15	03:00:00	1.08421	1.08438	1.08363	1.08375	1349	1.796940928270047
2023.06.15	04:00:00	1.08375	1.08375	1.08094	1.08101	2854	1.7823020450970122
2023.06.15	05:00:00	1.081	1.08151	1.08072	1.0812599999999999	2326	1.7991139240505882
2023.06.15	06:00:00	1.08127	1.0815	1.081	1.0812599999999999	1373	1.7963507625271893
2023.06.15	07:00:00	1.08127	1.0814300000000001	1.08093	1.08109	1311	1.7896313364056031
2023.06.15	08:00:00	1.08108	1.08227	1.0805	1.08179	2834	1.7817355157183132
2023.06.15	09:00:00	1.08178	1.08199	1.08031	1.08098	3070	1.7748399336020722
2023.06.15	10:00:00	1.081	1.0828	1.0805	1.08261	3764	1.7882387941293294
2023.06.15	11:00:00	1.08262	1.08366	1.08237	1.08322	2616	1.7982628187167033
2023.06.15	12:00:00	1.08321	1.08468	1.08305	1.08466	2706	1.8136747624076375
2023.06.15	13:00:00	1.08467	1.08479	1.08338	1.08414	3020	1.798804983473144
2023.06.15	14:00:00	1.08415	1.08426	1.08171	1.08171	3024	1.8091263081041347
2023.06.15	15:00:00	1.0817	1.08804	1.08137	1.08638	8630	2.0828869597340285
2023.06.15	16:00:00	1.08635	1.09	1.08579	1.08985	7776	1.7958237356034097
2023.06.15	17:00:00	1.08983	1.09206	1.08982	1.09098	5746	1.7998027094567757
2023.06.15	18:00:00	1.09096	1.09348	1.0909200000000001	1.0932	4028	1.811198009242781
2023.06.15	19:00:00	1.0932	1.09443	1.09315	1.09432	2992	1.7731177487040228
2023.06.15	20:00:00	1.0943100000000001	1.0949200000000001	1.09386	1.09422	1959	1.8266328011610504
2023.06.15	21:00:00	1.09422	1.09504	1.09411	1.09495	1664	1.8197963340121712
2023.06.15	22:00:00	1.09494	1.09519	1.09445	1.09469	2072	1.7914731369150687
2023.06.15	23:00:00	1.09469	1.09485	1.09449	1.09449	406	1.8009861932938593
2023.06.16	00:00:00	1.09442	1.09442	1.09403	1.09404	55	4.184210526316118
2023.06.16	01:00:00	1.09406	1.09486	1.09406	1.09483	605	1.98087431693984
2023.06.16	02:00:00	1.09484	1.09506	1.09445	1.09449	1018	1.7547182620501909
2023.06.16	03:00:00	1.09449	1.0950199999999999	1.09393	1.09413	1513	1.8149228130360209
2023.06.16	04:00:00	1.09412	1.09477	1.09392	1.09428	1927	1.8124109867751843
2023.06.16	05:00:00	1.09427	1.0945	1.09348	1.09357	2462	1.7917643774427645
2023.06.16	06:00:00	1.09358	1.09417	1.09358	1.09374	1696	1.8181818181818994
2023.06.16	07:00:00	1.09375	1.09421	1.09361	1.09382	1218	1.8065972222221998
2023.06.16	08:00:00	1.09381	1.09444	1.09369	1.09391	1670	1.8208006603384093
2023.06.16	09:00:00	1.09392	1.09615	1.09386	1.09466	3854	1.7815449816991005
2023.06.16	10:00:00	1.09465	1.09515	1.09333	1.09418	3964	1.8062860331039727
2023.06.16	11:00:00	1.09419	1.09528	1.09375	1.09498	3241	1.8055654496883158
2023.06.16	12:00:00	1.09498	1.09505	1.09388	1.09486	2533	1.8238764819410034
2023.06.16	13:00:00	1.09486	1.0949200000000001	1.09423	1.09436	2162	1.8103636948825679
2023.06.16	14:00:00	1.09436	1.09648	1.09436	1.09596	3091	1.7765006075334382
2023.06.16	15:00:00	1.09599	1.09698	1.09468	1.0950199999999999	4033	1.7961612960028213
2023.06.16	16:00:00	1.0950199999999999	1.09575	1.09418	1.09524	5146	1.808611500701263
2023.06.16	17:00:00	1.09527	1.09663	1.09171	1.09244	8741	2.0316129032258057
2023.06.16	18:00:00	1.09244	1.0930900000000001	1.0921	1.09234	4846	1.8097033835146137
2023.06.16	19:00:00	1.09233	1.09332	1.09233	1.09332	2479	1.777898550724584
2023.06.16	20:00:00	1.09331	1.09389	1.09314	1.09386	1705	1.8108789909341425
2023.06.16	21:00:00	1.09386	1.09447	1.09365	1.09437	2231	1.7797920727744603
2023.06.16	22:00:00	1.09437	1.09438	1.0934	1.09345	1817	1.7830303030303687
2023.06.16	23:00:00	1.09345	1.09405	1.09341	1.09404	549	1.773106646058809
2023.06.19	00:00:00	1.0930900000000001	1.09399	1.09284	1.09378	473	6.912411347517736
2023.06.19	01:00:00	1.09381	1.09423	1.09365	1.09422	530	1.9526541095890506
2023.06.19	02:00:00	1.09422	1.09422	1.09379	1.09391	1094	1.7629053177692107
2023.06.19	03:00:00	1.09391	1.09455	1.0934	1.0936	1793	1.7794140030441612
2023.06.19	04:00:00	1.09359	1.09398	1.09328	1.09359	2217	1.78902791145332
2023.06.19	05:00:00	1.0936	1.09401	1.09355	1.09356	1481	1.776569037656827
2023.06.19	06:00:00	1.09354	1.09372	1.09331	1.09363	1467	1.771588262692203
2023.06.19	07:00:00	1.09362	1.09363	1.09315	1.09339	1453	1.802989257356274
2023.06.19	08:00:00	1.0934	1.09405	1.09311	1.09395	2037	1.7786825913861823
2023.06.19	09:00:00	1.09394	1.09394	1.0927	1.09288	2965	1.775802171290714
2023.06.19	10:00:00	1.09288	1.09369	1.09244	1.09285	4007	1.7840962976472825
2023.06.19	11:00:00	1.09286	1.09379	1.09262	1.09288	3076	1.7814966313763252
2023.06.19	12:00:00	1.09289	1.09289	1.09094	1.09101	2696	1.7908163265306274
2023.06.19	13:00:00	1.09101	1.09181	1.09064	1.09181	2255	1.7880489335005911
2023.06.19	14:00:00	1.09187	1.09265	1.09162	1.09205	2059	1.778611898017032
2023.06.19	15:00:00	1.09205	1.09287	1.09189	1.09251	2556	1.794043370848199
2023.06.19	16:00:00	1.09252	1.09253	1.09163	1.09176	2666	1.7974794375165266
2023.06.19	17:00:00	1.09176	1.09255	1.09116	1.0922	2878	1.787346529691795
2023.06.19	18:00:00	1.09221	1.09282	1.09208	1.09213	1764	1.7807383627608147
2023.06.19	19:00:00	1.09214	1.09257	1.09152	1.09154	1218	1.7817833698029502
2023.06.19	20:00:00	1.09155	1.09184	1.09152	1.09169	543	1.789931972789072
2023.06.19	21:00:00	1.09168	1.09205	1.09154	1.09186	441	1.8266040688575367
2023.06.19	22:00:00	1.09185	1.092	1.09177	1.09177	594	1.8598243688256515
2023.06.19	23:00:00	1.09177	1.09218	1.09167	1.09217	376	1.8696969696969084
2023.06.20	00:00:00	1.09211	1.09211	1.09142	1.09205	221	5.967024128686331
2023.06.20	01:00:00	1.09205	1.09255	1.09192	1.09222	378	2.2321718931474934
2023.06.20	02:00:00	1.09222	1.0924	1.09182	1.09228	828	1.8561749571183164
2023.06.20	03:00:00	1.0923	1.09254	1.09162	1.09195	2184	1.9001300390117264
2023.06.20	04:00:00	1.09192	1.09215	1.09103	1.09126	2690	1.8963044073363933
2023.06.20	05:00:00	1.09125	1.09231	1.09101	1.09218	2956	1.9037028245905152
2023.06.20	06:00:00	1.09217	1.09231	1.0918	1.0919	1682	1.9103004291845498
2023.06.20	07:00:00	1.09191	1.0919699999999999	1.09122	1.0913	1466	1.9022007042253835
2023.06.20	08:00:00	1.09129	1.09255	1.09112	1.09255	2603	1.8966060276948302
2023.06.20	09:00:00	1.09254	1.09316	1.0919	1.09209	3445	1.8986575795125697
2023.06.20	10:00:00	1.09207	1.09454	1.09145	1.0943100000000001	4598	1.890878635602234
2023.06.20	11:00:00	1.0943	1.0944099999999999	1.0930900000000001	1.0937000000000001	3629	1.9058586246638578
2023.06.20	12:00:00	1.09371	1.09392	1.0922	1.09243	3058	1.9109434865900434
2023.06.20	13:00:00	1.09242	1.09336	1.09239	1.09277	2836	1.914451913133389
2023.06.20	14:00:00	1.09276	1.09314	1.09213	1.0928	2719	1.920270270270253
